id,budget,original_language,popularity,revenue,runtime,vote_average,vote_count,release_month,avg_rating,keyword_bin,actor_bin,crew_bin,country_count,country_bin,genre,genre_bin,language_count,language_bin,collection_bin
7737,45000000,en,3.009134,148412065,94,6.1,1308,Sep,3.313488759367194,0,0,0,5,0,Horror,0,1,0,1
13257,22000000,en,9.461012,61141030,87,4.9,142,Sep,2.75,0,1,0,1,0,Comedy,0,1,0,0
10030,25000000,en,7.456047,59192128,101,5.6,454,Sep,3.156716417910448,0,0,0,2,0,Comedy,0,1,0,0
5915,15000000,en,15.423538,56255142,148,7.8,3139,Sep,3.2288888888888887,0,0,0,1,0,Adventure,0,2,0,0
13680,22000000,en,9.627676,147880543,110,6,434,Sep,3.3653846153846154,0,0,0,1,0,Comedy,0,1,0,0
4588,15000000,zh,6.96177,29541790,156,6.8,177,Sep,2.347972972972973,0,0,0,3,1,Action,0,1,0,0
7211,25000000,en,8.936547,68377859,98,6.5,363,Oct,3.6912751677852347,1,0,0,1,0,Comedy,0,1,0,0
4538,16000000,en,6.493474,24377151,91,7.1,876,Sep,3.3679245283018866,0,1,0,1,0,Adventure,0,3,0,0
2001,21000000,en,7.572144,54926886,117,6.5,327,May,3.3090745732255167,0,0,0,1,0,Drama,0,2,0,0
4517,55000000,en,7.608243,74237563,114,6.6,310,Sep,3.394171779141104,1,1,0,1,0,Drama,0,3,0,1
4566,25000000,en,7.857078,92991835,119,6.6,508,Sep,2.0306122448979593,0,1,0,1,0,Drama,0,1,0,0
6615,12000000,en,8.025118,11293663,106,7.1,517,Oct,2.493911719939117,0,0,0,1,0,Comedy,0,2,0,0
4513,30000000,en,8.764548,75505973,113,6.2,784,Oct,3.0774647887323945,0,0,0,2,1,Horror,0,1,0,1
5125,27500000,en,13.482558,24748670,120,6.2,207,Sep,3.2642857142857142,0,1,0,1,0,Drama,0,2,0,0
3877,16000000,en,11.446274,2849142,113,6.7,90,Sep,2.103088803088803,0,0,0,1,0,Drama,0,1,0,0
4771,19000000,en,6.148516,34619699,113,7.2,1034,Oct,3.111003861003861,0,1,0,1,0,Crime,0,1,0,0
10759,15000000,en,3.324966,20246790,107,4.9,45,Oct,3.3208955223880596,0,0,0,1,0,Comedy,0,2,0,0
4512,30000000,en,10.111313,14711793,160,7,792,Sep,2.1580645161290324,0,1,0,3,0,Action,0,1,0,0
13197,8000000,en,3.034823,143451,107,6.3,26,Feb,3.483084947839046,0,0,0,1,0,Action,0,1,0,0
2011,7300000,fr,9.537501,58000000,95,7.7,461,May,3.5054908485856906,0,0,0,2,0,Animation,0,4,0,0
14753,20000000,en,4.193073,53213633,107,5.6,56,Sep,3.352299298519096,0,1,0,4,0,Drama,0,3,0,0
2014,3800000,de,10.083019,17804565,122,6.6,68,Sep,3.0659059152305543,0,0,0,2,1,Drama,0,3,0,0
17202,15000000,en,2.016044,55184721,113,6.1,33,Oct,3.9101990049751243,0,0,0,1,0,Comedy,0,1,0,1
663,10000000,en,12.233863,139352633,93,5.9,938,Oct,3.362921669525443,1,0,0,1,0,Horror,0,1,0,1
25476,420000,en,3.413463,103,98,7.3,52,Sep,2.407166123778502,1,0,0,1,0,Crime,0,1,0,0
20605,2700000,ko,8.907871,15369573,92,6.4,38,May,1.9,1,0,0,1,0,Action,0,2,0,0
7347,4000000,pt,10.759577,5900000,115,7.8,519,Oct,3.2008317681781593,1,0,0,1,0,Drama,0,1,0,1
18442,5000000,en,2.855757,179000,95,4.7,34,Feb,3.351063829787234,0,0,0,1,0,Horror,0,1,0,1
25755,1700000,th,1.147208,500000,100,6.7,12,Dec,3.537344398340249,0,0,0,1,0,Comedy,0,3,0,0
7972,18000000,en,9.309967,25005257,117,6.9,359,Sep,3.2546296296296298,1,0,0,1,0,Crime,0,1,0,0
2013,14000000,fr,11.090265,19777647,112,7.5,290,May,3.305879371515459,0,0,0,2,0,Drama,0,1,0,0
6977,25000000,en,15.565484,171600000,122,7.7,3083,Nov,3.1225577264653643,0,0,0,1,0,Crime,0,2,0,0
10520,1000000,en,1.833892,18479,87,6,12,Feb,2.4545454545454546,0,0,0,1,0,Comedy,0,1,0,0
5123,25000000,en,8.874048,66122026,114,7.2,821,Nov,3.399193548387097,1,1,0,1,0,Family,0,1,0,0
43987,3,ko,1.486349,4,113,6.8,18,Aug,2.9757281553398056,0,0,0,1,0,Action,0,1,0,0
4515,35000000,en,5.80986,63215872,92,6,223,Oct,3.7835497835497836,1,1,0,1,0,Action,0,1,0,0
6639,45000000,en,5.20735,4607608,139,6.5,84,Oct,3.9374511336982017,0,0,0,1,0,Drama,0,1,0,0
4723,17000000,en,6.242588,374743,144,5.2,154,May,3.4994117647058824,1,0,0,3,0,Comedy,0,1,0,0
10251,3000000,en,3.148351,389503,95,4.4,19,Jan,2.56,0,0,0,1,0,Horror,0,2,0,0
34898,4000000,en,0.527074,1432687,105,5.5,4,Jul,3.325,0,0,0,1,0,Crime,0,1,0,0
13561,190000,en,2.72115,617000,79,5.8,40,Jan,3.759259259259259,0,0,0,1,0,Comedy,0,1,0,0
20714,4000000,ru,6.975759,7537453,159,6.6,54,Jun,3.4274322169059013,0,0,0,1,0,Crime,0,2,0,0
5876,18000000,en,8.435642,57096190,126,6.7,1438,Nov,3.732490784623486,1,0,0,1,0,Science Fiction,0,1,0,0
1620,24000000,en,13.765241,99965753,89,5.9,982,Nov,3.3777092675635276,0,0,0,2,0,Action,0,3,0,1
15250,13000000,en,2.501209,40716963,117,7.2,30,Nov,3.4205731439142726,0,0,0,1,0,Comedy,0,1,0,0
13474,8000000,en,9.276709,7766240,98,5.7,162,Nov,3.35,1,0,0,1,0,Horror,0,1,0,0
8079,9100000,hi,4.384156,37707444,170,7.2,85,Nov,2.76162206307325,0,0,0,1,0,Comedy,0,1,0,0
13998,10000000,en,9.374829,2159041,91,5.9,74,Aug,3.5199004975124377,0,1,0,1,0,Comedy,0,1,0,0
3902,20000000,en,9.351557,4001121,135,6.6,202,Oct,2.946236559139785,0,0,0,1,0,Drama,0,1,0,0
13186,4000000,en,16.34615,54947,96,5.5,275,Aug,3,0,0,0,2,0,Horror,0,1,0,1
7326,7500000,en,11.791591,231411584,96,7,2313,Dec,3.1826923076923075,0,0,0,1,0,Comedy,0,1,0,0
1874,30000000,en,10.480169,14683921,140,7,38,Feb,3.16751269035533,0,0,0,2,0,History,0,1,0,0
1989,10000000,en,11.119593,21786738,111,6.1,197,May,1.5546875,0,1,0,3,0,Drama,0,1,0,0
28522,9000000,en,1.343377,5476060,103,3.1,13,Aug,2.8636363636363638,0,0,0,1,0,Horror,0,3,0,0
25460,7800000,en,2.463468,34573780,109,5.9,13,Sep,3.011111111111111,0,0,0,3,0,Drama,0,1,0,0
11600,5000000,en,3.494388,782102,90,6.2,37,Jan,3.6197068403908794,0,0,0,1,0,Drama,0,2,0,0
46902,900000,en,2.78291,82701,86,6,4,Apr,2.7254901960784315,0,0,0,1,0,Comedy,0,2,0,0
25784,1300000,vi,0.044561,639000,135,5,1,Feb,3.759259259259259,0,0,0,1,0,Drama,0,2,0,0
7350,45000000,en,9.070643,175372502,97,7,1138,Dec,2.642857142857143,1,1,0,1,0,Drama,0,1,0,0
66110,7000,en,0.411575,1332231,71,7.3,4,Mar,3.1646277708071935,0,0,0,1,0,Documentary,0,1,0,0
7979,20000000,en,5.970067,73276047,128,7.3,405,Oct,3.941860465116279,0,0,0,2,0,Drama,0,5,0,0
52473,1500000,da,0.462846,134,88,7.4,7,Sep,3.361028050690588,0,0,0,1,0,Drama,0,1,0,0
13250,20000000,en,8.809053,13819139,95,6.3,131,Jul,3.1865401987353206,0,0,0,3,0,Crime,0,1,0,0
48737,19600000,ca,2.282189,11500000,122,4.3,4,Mar,2.595872838817624,0,0,0,3,0,Adventure,0,1,0,0
111744,8000000,en,1.669115,9563393,109,5,1,Mar,3.855769230769231,0,0,0,2,0,Drama,1,3,1,0
13885,50000000,en,10.038401,152000000,116,7,1745,Dec,2.598181818181818,0,1,0,2,0,Drama,0,1,0,0
7345,25000000,en,8.200627,77208711,158,7.9,1581,Dec,2.1789838337182448,0,1,0,1,0,Drama,0,1,0,0
440,40000000,en,10.793324,41797066,94,4.9,758,Dec,3.597259658580413,0,0,0,1,0,Fantasy,0,1,0,1
6575,35000000,en,7.219935,18317151,96,6.6,214,Dec,2.3161764705882355,0,0,0,1,0,Comedy,0,1,0,0
19213,8300000,en,9.867616,3600000,91,2.7,34,Dec,3.050251256281407,0,0,0,1,0,Comedy,0,1,0,0
14047,15000000,en,8.735448,30226144,126,6.9,153,Dec,3.885689354275742,0,1,0,1,0,Drama,0,1,0,0
54318,40000000,en,5.083211,103071443,112,6.3,293,Dec,3.423076923076923,0,0,0,3,0,Fantasy,0,1,0,0
6023,30000000,en,10.304881,156835339,126,7,1011,Nov,3.896351575456053,0,0,0,1,0,Drama,0,1,0,0
6557,30000000,en,10.342202,160259319,111,6.1,1013,Jan,2.25,0,0,0,1,0,Comedy,0,1,0,0
32307,200000,en,1.66793,130000,81,3.5,30,Nov,3,0,0,0,1,0,Action,0,1,0,0
7508,2600000,hi,6.093304,28430000,165,7.7,194,Dec,3.736994591810456,0,0,0,1,0,Drama,0,1,0,0
8329,1500000,es,8.504511,30448000,78,7.1,954,Apr,3.5294117647058822,0,0,0,1,0,Horror,0,2,0,1
14062,5000000,en,9.785051,1631839,101,5.2,49,Nov,3.3269628099173554,0,0,0,1,0,Drama,0,1,0,0
13195,20000000,en,6.496913,6819587,108,6.6,142,Sep,3.273250239693193,0,0,0,2,0,Crime,0,1,0,0
7191,25000000,en,12.868098,170764026,85,6.4,2297,Jan,2.36144578313253,1,0,0,1,0,Action,0,2,0,0
24624,15000000,en,2.306707,11466088,91,4.2,30,Apr,2.5,0,0,0,2,0,Action,0,1,0,0
4170,12000000,en,13.033004,6399,120,6.8,69,Jan,2.5,0,0,0,2,0,Drama,0,4,0,0
13252,25000000,en,8.351152,29331068,88,5.9,201,Sep,3.873971416197488,0,0,0,1,0,Crime,0,1,0,0
15017,10000000,en,2.546359,208475,93,3.9,30,Dec,3.7580645161290325,1,0,0,1,0,Comedy,0,2,0,0
8875,2600000,en,2.304122,1413000,97,5.2,38,Dec,3.590909090909091,0,0,0,1,0,Horror,0,1,0,0
27507,293000,en,0.815852,7630000,73,6.4,7,Apr,2.875,0,0,0,1,0,Drama,0,1,0,0
6933,20000000,en,11.104479,12398628,87,4.7,174,Jan,2.5625,0,0,0,3,0,Horror,0,1,0,1
8090,35000000,en,7.85217,32483410,101,5.9,241,Jan,2.7472150213690183,1,0,0,1,0,Drama,0,1,0,0
7555,50000000,en,9.91556,113244290,92,6.4,1009,Jan,3.7012285375962106,1,0,0,2,0,Action,0,2,0,1
7278,30000000,en,6.416753,84646831,84,3.8,370,Jan,2.824324324324324,1,0,0,1,0,Comedy,0,1,0,0
9030,12000000,en,8.233662,56309766,98,5.5,284,Feb,2.634513274336283,0,0,0,1,0,Drama,0,2,0,1
13160,10000000,en,5.478127,22441323,95,5.3,147,Feb,2.106382978723404,0,0,0,1,0,Comedy,0,1,0,0
13059,50000,en,11.329733,249905,103,5.9,85,Feb,2.78,0,0,0,1,0,Action,0,1,0,0
8321,15000000,en,9.895652,34533783,107,7.4,1414,Feb,3.794658493870403,0,1,0,2,0,Comedy,0,1,0,0
1479,68000,en,3.143971,1120000,79,7,24,Sep,3.1646277708071935,1,0,0,1,0,Drama,0,1,0,0
62652,2000000,bm,0.367324,111000,115,6.4,9,Jun,3.6545454545454548,0,0,0,2,0,Drama,0,2,0,0
19275,250000,en,0.259383,7,86,7.6,6,Jun,2.4519112207151665,0,0,0,1,0,Documentary,0,1,0,0
13054,4000000,en,11.397219,18637690,119,6.8,80,Sep,3.0659059152305543,0,0,0,1,0,Action,0,1,0,1
55294,1500000,en,1.130269,100,101,6.1,5,Nov,2.9722222222222223,0,0,0,1,0,Drama,0,1,0,0
19384,7000000,en,7.958502,9229401,91,5.5,75,Jan,3.740125720272394,0,0,0,1,0,Action,0,1,0,0
13490,35000000,en,4.386145,43650785,114,5.7,58,Feb,2.3205128205128207,0,0,0,1,0,Comedy,0,1,0,0
37003,15000000,en,0.900864,22730842,85,6.7,10,May,3.4035087719298245,0,0,0,1,0,Music,0,1,0,0
7461,40000000,en,7.001645,151161491,90,6.3,731,Feb,3.269230769230769,0,1,0,1,0,Drama,0,2,0,0
8328,23000000,en,7.667579,150816700,98,6.5,658,Feb,2.9680851063829787,0,0,0,1,0,Music,0,2,0,1
14073,8376800,hi,12.237488,13000000,213,7.6,74,Feb,2.0784615384615384,1,0,0,1,0,Action,0,2,0,0
12184,35000000,en,9.778826,55583804,115,6.4,498,Feb,2.3747723132969036,1,1,0,2,0,Drama,0,1,0,0
7942,10000000,en,11.840495,33000000,100,6.2,241,Sep,3.6878172588832485,0,0,0,1,0,Comedy,0,1,0,0
13362,1000000,en,6.415898,274661,106,6.6,53,Apr,3.75,0,0,0,1,0,Documentary,0,1,0,0
8848,20000000,en,8.732701,64822796,112,6.6,708,Feb,3.820075757575758,0,0,0,3,0,Thriller,0,1,0,0
13460,30000000,en,13.436536,22211426,108,5.8,374,Mar,2.902439024390244,0,0,0,4,0,Action,0,1,0,0
8461,15000000,en,6.841586,7938872,112,6.3,562,Oct,2.7857142857142856,1,1,0,5,0,Horror,0,1,0,0
12246,18000000,ru,6.375447,26527510,120,6.5,165,Sep,3.609265734265734,0,0,0,3,0,History,0,1,0,0
13025,2000000,en,12.001324,5364858,95,5.4,194,Sep,3.556455344747802,1,0,0,1,0,Horror,0,1,0,1
2239,8000000,en,8.762536,60641,95,6.8,51,Feb,3.684540389972145,0,0,0,1,0,Drama,0,1,0,0
7985,15000000,en,13.442999,13960394,103,6.5,409,Mar,3.25,0,0,0,2,0,Fantasy,0,1,0,0
13016,7000000,en,4.777597,10629321,118,7,173,Jun,3.6952041963282127,0,0,0,1,0,Documentary,0,1,0,1
6391,1800000,he,0.750591,1332231,82,6.4,10,May,3.287037037037037,0,0,0,2,0,Drama,0,3,0,0
14011,3500000,en,7.031719,5231128,75,6.6,115,Feb,3,0,0,0,1,0,Action,0,1,0,0
8944,25000000,en,10.510245,6673422,104,5.2,128,Oct,2.78125,0,1,0,1,0,Comedy,0,3,0,0
15124,12000000,en,2.16269,23510601,98,5.2,21,Dec,2.5669096589429836,0,1,0,2,0,Drama,0,1,0,0
33166,16500000,en,2.550124,16500000,101,6.1,24,Nov,3.802062656425304,0,0,0,1,0,Drama,0,3,0,0
45757,2349352,en,0.717755,9563393,103,5.5,4,Aug,3.130434782608696,0,0,0,1,0,Drama,0,1,0,0
28260,2000000,en,9.796755,54207,97,5.9,88,Oct,2.3209302325581396,0,0,0,1,0,Comedy,0,3,1,1
8060,12000000,en,2.381704,12308521,90,6.1,38,Sep,2.961094224924012,0,0,0,2,0,Crime,0,1,0,0
383,22500,en,2.916721,15425,78,6,20,Feb,3.1985698569856984,1,0,0,1,0,Drama,0,2,0,0
29369,50000,fr,1.208341,845188,90,6.5,16,Dec,3.1849148418491486,0,0,0,1,0,Comedy,0,2,0,0
46883,2500,en,0.404753,15425,78,6.6,7,Mar,3.6545454545454548,0,0,0,1,0,Drama,0,1,0,0
18070,16000000,en,9.989719,11838218,96,3.6,21,Jan,2.5,0,0,0,1,0,Action,0,1,0,1
8456,20000000,en,14.753931,41627431,115,6.5,511,Mar,3.8253968253968256,1,0,0,1,0,Drama,0,1,0,1
8457,40000000,en,7.855932,45892212,102,5.5,284,Mar,3,1,0,0,1,0,Comedy,0,1,0,0
13495,24000000,es,5.035414,23321954,145,5.6,62,Sep,4,0,0,0,1,0,Action,0,1,0,0
27323,300000,en,2.290725,3952448,88,5.2,14,Mar,2.9567099567099566,0,0,0,1,0,Comedy,0,1,0,0
22060,4500000,en,1.099967,6892098,91,4.1,8,Aug,3.0684931506849313,0,0,0,1,0,Thriller,0,2,0,0
8065,35000000,en,8.33756,69823199,123,6.5,1406,Mar,2.929226736566186,0,0,0,1,0,Drama,0,1,0,0
12890,7000000,en,3.756539,10569964,95,5.8,74,Apr,2.75,0,0,0,1,0,Comedy,0,1,0,0
4942,58000000,en,9.37102,41299492,114,5.7,131,Mar,2.7371134020618557,0,1,0,2,0,Comedy,0,2,0,0
14044,16000000,en,7.404835,34786960,124,7.1,35,Oct,3.3509731029958454,0,0,0,2,0,Action,0,3,0,0
11483,40000000,en,3.916952,1641825,124,6.2,47,May,3.25,0,0,0,2,0,Adventure,0,3,0,0
8988,25000000,en,5.430566,11207130,113,6.1,84,Mar,2.7222222222222223,0,0,0,1,0,Drama,0,1,0,0
7351,6000000,en,2.002032,1300000,138,7.2,23,Feb,3.602272727272727,0,0,0,1,0,Drama,0,2,0,0
13312,3000000,fr,8.159445,14278900,79,6.7,152,Jun,2,1,0,0,1,0,Horror,0,1,0,0
10488,37000000,en,7.558125,100076342,96,5.6,341,Apr,2.0837431298814,1,0,0,1,0,Adventure,0,1,0,1
11152,8000000,en,7.192452,573335,91,5.6,270,Apr,2.2888888888888888,0,0,0,3,0,Drama,0,3,0,0
9870,30000000,en,15.106676,105173115,111,6.4,1194,Apr,3.6917851358646754,0,0,0,1,0,Comedy,0,3,0,0
11918,35000000,en,7.876483,25871834,85,4.9,394,Mar,3.1413276231263385,0,0,0,1,0,Action,0,1,0,0
1266,20000000,en,13.246795,65569869,109,6.3,369,Apr,3.9841028819336843,0,1,0,1,0,Action,0,2,0,1
13335,12000000,en,13.065315,43493123,107,6.2,508,Apr,3.260869565217391,0,0,0,1,0,Comedy,0,1,0,1
1729,55000000,en,6.997601,127906624,104,6.3,476,Apr,3.685966201322557,0,0,0,2,0,Action,0,2,0,0
13079,8000000,en,12.914737,11724119,90,6.1,88,Sep,3.5697674418604652,0,0,0,1,0,Thriller,0,1,0,0
14324,38000000,en,6.100498,5410749,93,4.3,75,Dec,1.9732142857142858,0,0,0,4,0,Adventure,0,2,0,0
13258,4000000,en,7.391932,6870249,96,6.7,146,Jan,1.4628571428571429,0,0,0,3,0,Comedy,0,2,0,0
47120,500000,de,0.927134,500000,105,5.7,15,Dec,3.8989619377162628,0,0,0,1,0,Drama,0,3,0,0
13018,25000000,en,7.720729,17741298,107,5.7,200,Apr,3.3566037735849057,0,1,0,1,0,Thriller,0,1,0,0
8780,30000000,en,10.901355,63833449,99,5.8,205,Apr,3.3,0,0,0,1,0,Comedy,0,1,0,0
10886,8000000,it,3.732055,12000000,118,7.1,49,Oct,3.347107438016529,0,0,0,2,0,Drama,0,2,1,0
13359,3500000,en,1.787297,7700000,90,4.1,33,Apr,1.5,0,0,0,1,0,Documentary,0,1,0,0
6967,7000000,de,1.195186,56100000,131,6.4,18,Sep,3.7358490566037736,0,0,0,1,0,Drama,0,3,0,0
10761,40000000,en,6.417385,84601681,101,6,410,May,2.3205128205128207,1,0,0,2,0,Comedy,0,3,0,0
12400,7000000,en,5.130795,9221,99,6.4,77,Apr,2.4146341463414633,0,0,0,1,0,Drama,0,1,0,0
43664,600000,en,0.958152,1023156,105,5,6,Apr,3.755257731958763,0,0,0,1,0,Drama,0,2,1,0
8681,25000000,en,16.367481,226830568,93,7.2,4444,Feb,3.144230769230769,0,1,0,3,0,Action,0,4,0,1
12198,3000000,fr,2.039973,614202,117,6.1,15,May,2.8643491897543125,0,0,0,2,1,Family,0,2,0,0
13001,7000000,en,9.218164,8900000,97,6.9,143,Mar,2.8079533277771165,0,0,0,2,0,Adventure,0,1,0,1
13243,5000000,en,6.226054,346592,97,5.9,89,Sep,3.4287336740488357,0,0,0,1,0,Comedy,0,1,0,0
13008,2000000,en,7.478007,173066,97,7.3,165,Jul,3.248310158362302,0,0,0,1,0,Crime,0,1,0,0
9029,35000000,da,10.054226,170000000,99,5.8,949,May,2.4525946156847445,0,1,0,1,0,Comedy,0,1,0,0
13191,5000000,en,4.800426,1296184,106,5.6,86,Apr,1.375,0,0,0,1,0,Action,0,1,0,0
50700,6000000,en,0.481348,32788,103,6.5,4,Apr,2.25,0,0,0,1,0,Comedy,0,1,0,0
12245,14100000,en,5.97385,45636368,107,5.7,191,Jan,2.3205128205128207,0,0,0,3,0,Crime,0,1,0,0
15378,5400000,en,2.393158,389503,104,6.3,22,Jun,2.9871794871794872,0,0,0,1,0,Comedy,0,1,0,0
10665,9000000,en,8.845536,82391145,86,6,509,May,2.3035714285714284,0,0,0,1,0,Thriller,0,1,0,0
10822,4600000,en,5.225054,2614773,97,5.7,60,May,3.3269628099173554,0,0,0,3,0,Drama,0,1,0,0
9022,750000,en,9.935837,14000000,90,5.7,211,Feb,3.556455344747802,0,0,0,1,0,Horror,0,1,0,0
14103,50000,en,0.75143,1500000,98,3.4,11,Apr,2.25,0,0,0,1,0,Romance,0,2,0,0
51929,222000,ja,0.151224,15,122,7.5,7,Aug,2.9757281553398056,0,0,0,1,0,Documentary,0,1,0,0
9789,5000000,it,4.391819,6463286,108,6.7,61,Apr,3.70625,0,0,0,2,0,Comedy,0,1,1,0
13848,5000000,en,4.964839,16000000,85,6.1,53,May,2.5454545454545454,1,0,0,4,0,Crime,0,2,0,0
3687,700000,en,3.062497,16344,90,4.5,28,Jul,3.3373493975903616,0,0,0,1,0,Comedy,0,1,0,1
82731,1500000,en,0.310953,3,119,5.7,5,Aug,3.742063492063492,0,0,0,1,0,Action,0,1,0,0
15691,5000000,en,5.147819,42000000,89,6,64,Mar,2.909090909090909,0,0,0,3,0,TV Movie,1,1,0,0
14392,40000000,zh,5.854764,5914908,126,6.3,83,Dec,3.492857142857143,0,0,0,2,0,Action,0,1,0,0
18467,1500000,en,2.034737,15000000,90,6.6,23,Jan,3.5642857142857145,0,0,0,1,0,Drama,0,1,0,0
13405,40000000,zh,14.622493,7400000,125,6.5,53,Jul,2.637214983713355,0,0,0,3,0,Drama,0,3,0,0
15728,500000,en,2.317528,220151,88,6,30,Jan,3.75,0,0,0,1,0,Drama,0,1,0,0
13019,1500000,en,8.388793,1678874,90,5.9,73,Sep,1,0,0,0,2,0,Comedy,0,2,0,0
27509,89000,en,0.971225,6792000,90,6.6,11,Aug,3.1052631578947367,0,0,0,1,0,Crime,0,1,0,0
27506,259000,en,0.722511,921000,65,6.2,5,Nov,3.4074074074074074,0,0,0,1,0,Drama,0,1,0,0
27505,103000,en,1.345287,704000,86,5.8,11,Sep,3.25,0,0,0,1,0,Crime,0,2,0,0
64852,152000,en,0.377017,12000000,69,5.8,8,Dec,3.0449333136473253,0,0,0,1,0,Horror,0,1,0,0
77765,5000000,en,0.397297,12000000,112,4.7,7,Oct,3.6641366223908918,0,0,0,1,0,Crime,0,1,0,0
13990,6000000,en,5.598338,2899975,99,6.2,95,Jul,2.6315789473684212,0,1,0,1,0,Drama,0,1,0,0
15125,8000000,en,2.351413,598645,82,5.1,39,Jan,2.4166666666666665,0,0,0,1,0,Science Fiction,0,1,0,0
11631,52000000,en,10.534437,609841637,108,6.4,1435,Jul,2.615023474178404,1,1,0,3,0,Comedy,0,2,0,1
8265,11000000,fr,7.250134,53191886,106,6.7,638,Jan,2.292682926829268,0,0,0,1,0,Comedy,0,1,0,0
14145,4300000,en,2.889932,10400000,85,4.6,50,Feb,3.2732919254658386,0,0,0,2,0,Fantasy,0,1,0,0
13614,5200000,pl,4.230046,14723313,118,6.7,50,Sep,3.419308357348703,0,0,0,1,0,Drama,0,4,0,0
88751,45000000,en,10.419974,101702060,93,5.8,1353,Jul,3.5,0,0,0,1,0,Action,0,3,1,1
13910,20000000,en,4.522772,8380329,97,5.5,59,Sep,3.1911764705882355,0,0,0,1,0,Drama,0,3,1,0
572,2400000,no,6.619629,24854765,75,6.6,42,Mar,2.6315789473684212,0,0,0,3,0,Horror,0,2,0,0
16007,20000000,ja,9.570657,27793200,126,6.8,163,Jun,2.473684210526316,0,0,0,1,0,Fantasy,0,3,0,1
6687,15000000,en,12.497651,5926410,111,6.5,197,Jan,2.392638036809816,0,0,0,4,0,Thriller,0,5,0,0
11802,37000000,en,6.212702,63800345,81,5.1,102,Jul,3.730769230769231,0,0,0,1,0,Animation,0,1,0,1
2002,6500000,fr,3.200289,566736,104,6.2,15,May,3.2060191645734486,0,0,0,2,0,Drama,0,1,0,0
12914,7000000,en,7.627484,84563118,98,6.8,151,Jul,3.2440119760479043,0,0,0,2,0,Adventure,0,1,0,1
22100,2000000,en,3.155603,2259444,90,6.6,17,May,3.8092485549132946,0,0,0,1,0,Comedy,0,1,0,0
13012,2900000,en,9.094276,1749457,103,7.1,239,Jul,3.5089935090326114,1,0,0,1,0,Action,0,1,0,0
12568,20000000,en,11.069679,13204291,133,6.2,55,Jul,3.5697674418604652,1,0,0,3,0,Drama,0,5,1,0
8836,30000000,en,9.863584,68369434,104,5.5,534,Jul,3.2754946727549465,0,0,0,2,0,Drama,0,1,0,1
13259,5000000,en,1.106762,143451,95,6.5,16,Jul,3.1310211946050095,0,0,0,1,0,Documentary,0,1,0,0
11910,9364800,en,4.167059,1997807,185,6.9,41,Dec,3.6478494623655915,0,0,0,1,0,Drama,0,1,0,1
12192,8000000,en,5.33161,17500000,95,5.6,147,Apr,3.486111111111111,0,0,0,1,0,Crime,0,1,0,0
16725,700000,en,2.819298,31576,77,5.9,36,Feb,3.9116602687140114,0,0,0,1,0,Drama,0,1,0,0
10187,21000000,en,5.204249,17600000,120,5.8,66,Aug,2.5669096589429836,0,1,0,1,0,Drama,0,1,0,0
10185,15000000,en,13.389735,3533227,98,6,294,Aug,3.4779411764705883,1,0,0,1,0,Mystery,0,2,0,0
13996,5000000,en,3.334353,4040588,110,6.6,60,Aug,2.9,0,0,0,1,0,Comedy,0,3,0,0
5038,15000000,en,9.648539,96408652,96,6.7,1050,Aug,3.6343612334801763,0,0,0,2,0,Drama,0,2,0,0
13851,3500000,en,10.178874,4777465,75,6.7,171,Jul,2.0833333333333335,0,0,0,1,0,Animation,0,5,0,0
46871,1500000,en,0.079412,1400000,92,7,2,Sep,3.1739130434782608,0,0,0,1,0,Drama,0,2,0,0
15859,4200000,ko,5.216663,96542059,144,7.6,75,Nov,3.127906976744186,0,0,0,1,0,Drama,0,1,0,0
31922,1182273,en,1.74562,3,111,4.2,9,Sep,2.8333333333333335,1,0,0,1,0,Action,0,2,1,0
13251,10000000,en,12.717598,5000000,108,5,26,Feb,3.542463590103527,1,0,0,2,0,Crime,0,1,0,0
10189,27000000,en,8.461369,101624843,111,6.6,1169,Aug,3.6640625,0,0,0,1,0,Action,0,1,0,0
10188,27000000,en,4.631978,44352417,117,6.1,244,Aug,3.4703389830508473,0,0,0,1,0,Adventure,0,1,0,1
11671,13000000,en,6.829658,14894347,112,6.4,73,Aug,3.0972,0,1,0,1,0,Drama,0,2,0,0
63474,1000000,en,0.336161,2049595,112,7,2,Feb,2.8125,0,0,0,1,0,Comedy,0,1,0,0
12180,8500000,en,8.524857,68282844,98,5.8,434,Aug,3.6818181818181817,0,0,1,2,0,Thriller,0,1,0,0
13256,8000000,en,6.603748,2033165,111,5.1,142,Aug,1.375,0,0,0,2,0,Action,0,1,0,0
8885,2000000,he,7.636625,11125849,90,7.8,294,Jun,3.044642857142857,0,0,0,3,0,Drama,0,4,0,0
13310,4000000,sv,7.274237,10785801,115,7.5,997,Jan,3.2580645161290325,0,0,0,1,0,Horror,0,1,0,0
10483,45000000,en,13.53003,73762516,105,6,1205,Aug,3.362921669525443,0,0,0,3,0,Action,0,1,0,1
12620,25000000,en,9.920106,70442940,97,5.6,548,Aug,2.6973499297329853,1,0,0,1,0,Romance,0,1,0,0
10186,15000000,en,9.469873,8762890,102,5.6,159,Aug,3.542463590103527,0,0,0,1,0,Comedy,0,2,0,0
13515,35000000,en,8.612618,72436439,110,6,494,Aug,2.37887323943662,0,0,0,2,0,Horror,0,1,0,1
