id,budget,original_language,popularity,revenue,runtime,vote_average,vote_count,release_month,avg_rating,keyword_bin,actor_bin,crew_bin,country_count,country_bin,genre,genre_bin,language_count,language_bin,collection_bin,profit,profit_margin,profit_group
1590,11000000,en,2.331416,11511031,104,6.3,44,Sep,2.961094224924012,0,0,0,2,0,Drama,0,1,0,0,511031,0.04439489390654929,Bottom_80
9903,25000000,en,4.78586,11772461,116,6.4,60,Oct,3.70625,0,1,0,1,0,Comedy,0,1,0,0,-13227539,-1.1236001546320689,Bottom_80
10798,19610000,fr,10.77037,4884663,102,6.4,44,Oct,3.0659059152305543,0,0,0,1,0,Adventure,0,3,0,0,-14725337,-3.0146065347803934,Bottom_80
13377,315000,en,6.353239,7267585,26,7.2,364,Dec,2.7955812955812958,0,0,0,1,0,Animation,0,1,0,0,6952585,0.9566568536866098,Top_20
11515,50000000,en,5.91265,9448082,114,6.6,100,Nov,2.7284455632473255,0,1,0,2,0,Drama,0,1,0,0,-40551918,-4.292079387117935,Bottom_80
8271,20000000,en,18.006896,117760134,105,6.6,1038,Apr,3.0545454545454547,0,0,0,1,0,Thriller,0,2,0,0,97760134,0.830163236736806,Bottom_80
1534,45000000,en,11.101549,30822861,99,5.4,173,Jan,3.557142857142857,0,0,0,1,0,Adventure,0,3,0,0,-14177139,-0.4599553234204962,Bottom_80
18777,15500000,en,6.300001,1237615,93,5.5,16,Sep,3.812242090784044,0,0,0,1,0,Mystery,0,1,0,0,-14262385,-11.524088670547787,Bottom_80
16392,26000000,en,3.215155,28972508,95,4.5,46,Apr,3.3775981524249423,0,0,0,1,0,Action,0,1,0,0,2972508,0.10259753832840429,Bottom_80
1441,25000000,en,5.615957,5549200,96,5.5,152,Apr,3.5437591776798825,0,1,0,2,0,Drama,0,1,0,0,-19450800,-3.5051538960570894,Bottom_80
10294,19000000,en,7.712309,35300645,80,6,406,Apr,3,0,0,0,1,0,Horror,0,1,0,1,16300645,0.4617662085211191,Bottom_80
13067,10000000,en,9.351276,17500000,97,5.8,163,Apr,3.3076923076923075,1,0,0,1,0,Romance,0,1,0,0,7500000,0.42857142857142855,Bottom_80
1268,25000000,en,10.19853,229736344,90,6.1,682,Mar,3.504067490207894,0,0,0,4,0,Family,0,3,0,1,204736344,0.8911796036938762,Top_20
9785,30000000,en,6.097503,26810113,102,6,148,Apr,2.65,0,0,0,2,0,Crime,0,1,0,0,-3189887,-0.11898073685851306,Bottom_80
37933,22000000,ja,9.409701,68000000,115,6.5,278,Jul,2.806122448979592,0,0,0,1,0,Adventure,0,1,0,0,46000000,0.6764705882352942,Bottom_80
14240,1100000,en,6.595038,13500000,85,5.7,87,May,3.56,1,0,0,1,0,Thriller,0,1,0,1,12400000,0.9185185185185185,Top_20
49081,8000000,fr,0.860734,2019009,124,6.1,17,Oct,3.0354545454545456,0,0,0,1,0,Drama,0,2,0,0,-5980991,-2.962339940039891,Bottom_80
2269,4200000,ru,7.42908,38862717,132,6.2,170,Jan,2.8542965573326105,0,0,0,1,0,Fantasy,0,1,0,1,34662717,0.8919272679776867,Top_20
11798,2380000,en,2.514638,8176544,101,7.4,370,Sep,3.0810293492131007,1,0,0,1,0,Drama,0,1,0,1,5796544,0.708923476715835,Bottom_80
4964,30000000,en,9.058516,219076518,129,6.2,1255,Jun,3.5464285714285713,0,0,0,1,0,Comedy,0,1,0,0,189076518,0.8630615445512969,Top_20
2976,50000000,en,7.768045,90450008,117,6.5,738,Jul,3.170220772704466,0,1,0,2,0,Family,0,1,0,0,40450008,0.44720845132484677,Bottom_80
1562,15000000,en,12.884191,64238440,100,6.5,1225,Apr,2.2020315017003758,1,0,0,2,0,Horror,0,1,0,1,49238440,0.7664949522435476,Bottom_80
13159,20000000,en,7.281643,19158074,113,5.6,130,May,3.642857142857143,0,0,0,1,0,Comedy,0,3,0,0,-841926,-0.04394627560160797,Bottom_80
14547,12,en,7.472887,702354,90,4.5,42,May,3.4,0,0,0,1,0,Action,0,2,0,0,702342,0.9999829145986212,Top_20
5723,160000,en,10.357064,20710513,85,7.4,457,Mar,3.1049382716049383,1,0,0,1,0,Drama,0,1,0,0,20550513,0.992274455007464,Top_20
12526,4000000,en,5.911303,8059140,102,6,167,May,3.7,0,0,0,1,0,Horror,0,1,0,0,4059140,0.5036691259861474,Bottom_80
3432,20000000,en,7.423812,41637263,120,6.8,543,Jun,2.2587268993839835,0,1,0,1,0,Drama,0,1,0,0,21637263,0.5196610305533291,Bottom_80
15568,9000000,en,2.961621,2955039,97,6,17,Jun,3.413612565445026,0,0,0,1,0,Drama,0,1,0,0,-6044961,-2.0456450828567743,Bottom_80
50153,50000,en,1.199625,4790926,70,5.5,15,Apr,2.3875,0,0,0,1,0,Horror,0,1,0,0,4740926,0.9895636041967669,Top_20
3489,30000000,en,8.552967,16930884,108,5.7,323,Feb,3.2084663763909047,0,1,0,1,0,Crime,0,1,0,0,-13069116,-0.7719098423921633,Bottom_80
14064,2000000,en,1.372493,300000,90,6.7,21,Jun,3.2683333333333335,0,0,0,1,0,Adventure,0,1,0,0,-1700000,-5.666666666666667,Bottom_80
18206,1000000,en,2.392367,10018,78,6.2,20,Apr,2.9722222222222223,0,0,0,1,0,Crime,0,2,0,0,-989982,-98.82032341784787,Bottom_80
1691,10200000,en,8.916747,35619521,93,5.6,464,Jun,3.873971416197488,0,0,1,1,0,Horror,0,2,0,1,25419521,0.7136401693891392,Bottom_80
10288,8000000,en,5.284805,426224,91,6.6,137,Sep,3.4710982658959537,1,0,0,1,0,Romance,0,1,0,0,-7573776,-17.7694733285784,Bottom_80
1991,25000000,en,13.412137,25037897,113,6.7,1359,May,2.804656949875578,0,0,1,1,0,Action,0,1,0,1,37897,0.0015135855858820731,Bottom_80
43353,16000,en,0.892476,1000000,66,3.5,17,Jun,3.121554660885723,0,0,0,1,0,Science Fiction,0,1,0,0,984000,0.984,Top_20
9952,10000000,en,9.604564,7177143,126,6.9,339,Sep,2.776401564537158,0,1,0,1,0,Adventure,0,1,0,0,-2822857,-0.39331207417770553,Bottom_80
17320,2000000,en,4.681832,265198,87,6,19,Apr,3,0,0,0,1,0,Comedy,0,2,1,0,-1734802,-6.5415350040347215,Bottom_80
1294,1400000,de,7.505997,154323,112,7,31,Jun,2.307142857142857,0,0,0,1,0,Drama,0,1,0,0,-1245677,-8.071881702662598,Bottom_80
13120,25000,en,1.573576,563706,90,6.4,29,Apr,3.361111111111111,0,0,0,1,0,Comedy,0,1,0,0,538706,0.9556506405821474,Top_20
34573,14000000,en,3.794133,871279,187,6.3,15,Dec,3.602272727272727,0,0,0,1,0,Family,0,1,0,0,-13128721,-15.068331728413057,Bottom_80
13807,4500000,cn,8.311721,13000000,110,7,46,Sep,2.891286970423661,0,0,0,1,0,Action,0,1,0,0,8500000,0.6538461538461539,Bottom_80
54934,250000,en,0.003013,340147,82,5.9,8,Sep,2.595744680851064,0,0,0,1,0,Drama,0,1,0,0,90147,0.26502365153889346,Bottom_80
9815,230400,en,4.59233,11833696,115,5.8,147,Feb,3.8300492610837438,0,0,0,1,0,Drama,0,2,0,1,11603296,0.9805301741738168,Top_20
2359,9000000,en,6.766086,24538513,123,7.3,241,May,3.781766159448563,0,0,0,1,0,Documentary,0,4,0,0,15538513,0.6332296093084369,Bottom_80
442,2224000,sv,0.988777,28000000,100,6,17,Sep,3.0449333136473253,0,0,0,2,0,Comedy,0,2,0,0,25776000,0.9205714285714286,Top_20
1988,16000000,en,16.770196,18928871,100,6.7,97,Jan,2.0784615384615384,0,1,0,4,0,Drama,0,3,0,0,2928871,0.154730358720285,Bottom_80
3021,25000000,en,9.196884,94679598,104,6.5,1372,Jul,2.6152416356877324,1,0,0,1,0,Horror,0,1,0,0,69679598,0.7359515616025324,Bottom_80
2196,9000000,en,8.832907,46,90,6.9,508,Feb,2.1761363636363638,0,1,0,1,0,Comedy,0,1,0,0,-8999954,-195651.1739130435,Bottom_80
2959,35000000,en,7.102076,69307224,91,5.3,258,Jul,4.2307160469145675,0,1,0,2,0,Comedy,0,1,0,0,34307224,0.4950021371509556,Bottom_80
14125,17000000,en,8.687797,2626800,96,4.4,134,Mar,3.2194543297746145,0,0,0,2,0,Crime,0,1,0,0,-14373200,-5.471752702908482,Bottom_80
13491,25000000,sv,7.294411,64892670,139,6.4,78,Dec,3.493333333333333,0,0,0,1,0,Action,0,3,0,1,39892670,0.614748476214648,Bottom_80
13337,2000000,en,1.798357,288,97,6.6,20,Jan,3.6545454545454548,0,0,0,3,0,Comedy,0,2,0,0,-1999712,-6943.444444444444,Bottom_80
18632,120000,en,9.17962,2281000,88,5.9,24,Mar,3.9825174825174825,0,0,0,1,0,Comedy,0,1,0,0,2161000,0.9473914949583516,Top_20
7547,6000000,en,4.834354,453079,97,5.9,10,Jan,3.4994117647058824,0,0,0,1,0,Drama,0,1,0,0,-5546921,-12.242723675120674,Bottom_80
5857,12000000,en,4.961439,9620399,105,4,81,Jul,1.9732142857142858,1,0,0,1,0,Crime,0,3,0,0,-2379601,-0.24734951221877596,Bottom_80
3638,28000000,en,9.672317,92601050,104,6.1,336,Jul,3.15889752127266,0,0,0,2,0,Comedy,0,1,0,0,64601050,0.6976276186933086,Bottom_80
8669,12000000,en,6.135652,30000000,97,6.5,228,Feb,2.704081632653061,0,0,0,1,0,Comedy,0,1,0,0,18000000,0.6,Bottom_80
8141,4000000,en,4.725299,2426851,90,6.2,82,Feb,2.62,0,1,0,1,0,Comedy,0,1,0,0,-1573149,-0.6482264465350366,Bottom_80
8363,20000000,en,16.205105,121463226,113,7,2152,Aug,2.0906666666666665,0,0,0,1,0,Comedy,0,1,0,0,101463226,0.835341109744607,Bottom_80
2701,10000000,en,1.888149,18000000,175,4,1,Apr,2.322513128853033,0,0,0,4,0,Drama,0,2,0,1,8000000,0.4444444444444444,Bottom_80
10760,16500000,en,6.463883,13620075,108,6,242,Sep,3.3076923076923075,0,0,0,1,0,Comedy,0,1,0,0,-2879925,-0.2114470735293308,Bottom_80
14223,6000000,en,5.944181,5000000,91,5.7,98,Apr,3.517467248908297,1,0,0,3,0,Drama,0,4,0,0,-1000000,-0.2,Bottom_80
14144,6000000,en,5.414213,18197398,89,4.4,94,Aug,3.5,0,0,0,1,0,Comedy,0,1,0,1,12197398,0.670282531601496,Bottom_80
10431,25000000,en,12.077833,40452643,103,6,422,Aug,3.2031802120141344,0,0,0,2,0,Action,0,4,0,0,15452643,0.381993408934986,Bottom_80
12435,20000000,en,6.764056,47738099,106,6.1,335,Aug,2.292682926829268,0,0,0,1,0,Comedy,0,1,0,0,27738099,0.5810474145608521,Bottom_80
14877,11000000,en,1.676016,5271666,110,5,16,May,3.32,0,0,0,1,0,Drama,0,1,0,0,-5728334,-1.086626884176653,Bottom_80
2082,15000000,en,11.607678,80253908,109,5.9,510,Aug,2.899906454630496,1,0,0,1,0,Horror,0,1,0,1,65253908,0.8130932141024211,Bottom_80
11835,20000000,en,6.612175,16974459,105,6.4,303,Aug,3.782608695652174,0,0,0,1,0,Action,0,1,0,0,-3025541,-0.1782407910614412,Bottom_80
4351,21000000,en,7.814821,10219460,112,6.2,65,May,3.3509731029958454,1,0,0,1,0,Crime,0,3,0,0,-10780540,-1.0549030966411141,Bottom_80
13501,15000000,en,8.031164,20380,93,5.7,41,Jan,3,0,0,0,3,0,Comedy,0,2,1,0,-14979620,-735.0157016683023,Bottom_80
5176,55000000,en,18.079094,70016220,122,6.9,1210,Sep,2.6842105263157894,0,1,0,1,0,Western,0,1,0,0,15016220,0.21446773333379038,Bottom_80
4141,39000000,en,7.259086,26820641,86,6.3,589,Jul,2.896838602329451,0,1,0,1,0,Action,0,2,1,0,-12179359,-0.45410394926802833,Bottom_80
4347,30000000,en,8.913338,129266061,123,7.4,1075,Aug,3.7510822510822512,0,1,0,3,0,Drama,0,2,0,0,99266061,0.7679205216905309,Bottom_80
2009,852510,ro,9.990406,1185783,113,7.4,158,Aug,3.4913119026933104,0,0,0,2,0,Drama,0,1,0,0,333273,0.2810573266778154,Bottom_80
12901,2000000,en,1.987795,1431623,102,7.3,23,Jul,3.537344398340249,0,0,0,1,0,Documentary,0,1,0,0,-568377,-0.3970158344759759,Bottom_80
13722,15000000,en,2.998537,161001698,91,4.3,27,Apr,1.8,0,0,0,3,0,Action,0,2,0,0,146001698,0.9068332807272629,Top_20
6973,23000000,en,9.604552,29541790,124,6.6,265,Aug,2.771276595744681,0,0,0,1,0,History,0,1,0,0,6541790,0.22144189637797845,Bottom_80
7913,2200000,hi,4.102052,11502151,157,7.2,98,Jan,2.9210526315789473,0,0,0,1,0,Drama,0,1,0,0,9302151,0.8087314277129556,Bottom_80
15019,24000000,en,11.414893,9576495,97,5.7,94,May,3.556455344747802,0,0,0,1,0,Comedy,0,1,0,0,-14423505,-1.50613611765056,Bottom_80
4629,4000000,en,4.661689,46474,105,6.2,79,Sep,2.494186046511628,0,0,0,3,0,Drama,0,1,0,0,-3953526,-85.06963033093773,Bottom_80
2252,51500000,en,9.897909,55112356,100,7.2,867,Sep,3.057815223707147,1,1,0,3,0,Thriller,0,5,0,0,3612356,0.06554530167427428,Bottom_80
13072,8000000,en,2.942202,458232,99,5.8,19,Apr,3.015873015873016,0,0,0,1,0,Drama,0,1,0,0,-7541768,-16.4584053492554,Bottom_80
14284,2000000,en,2.367893,500000,109,7.6,31,Jan,3.1797752808988764,0,0,0,2,0,Documentary,0,1,0,0,-1500000,-3,Bottom_80
10425,22000000,en,10.77166,413454,97,5.8,104,Jul,3.0416666666666665,0,0,0,2,0,Drama,0,1,0,0,-21586546,-52.2102724849681,Bottom_80
7737,45000000,en,3.009134,148412065,94,6.1,1308,Sep,3.313488759367194,0,0,0,5,0,Horror,0,1,0,1,103412065,0.6967901497765697,Bottom_80
13257,22000000,en,9.461012,61141030,87,4.9,142,Sep,2.75,0,1,0,1,0,Comedy,0,1,0,0,39141030,0.6401761632082417,Bottom_80
10030,25000000,en,7.456047,59192128,101,5.6,454,Sep,3.156716417910448,0,0,0,2,0,Comedy,0,1,0,0,34192128,0.5776465411076284,Bottom_80
5915,15000000,en,15.423538,56255142,148,7.8,3139,Sep,3.2288888888888887,0,0,0,1,0,Adventure,0,2,0,0,41255142,0.7333577079940532,Bottom_80
13680,22000000,en,9.627676,147880543,110,6,434,Sep,3.3653846153846154,0,0,0,1,0,Comedy,0,1,0,0,125880543,0.8512312738802967,Top_20
4588,15000000,zh,6.96177,29541790,156,6.8,177,Sep,2.347972972972973,0,0,0,3,1,Action,0,1,0,0,14541790,0.4922447150291164,Bottom_80
7211,25000000,en,8.936547,68377859,98,6.5,363,Oct,3.6912751677852347,1,0,0,1,0,Comedy,0,1,0,0,43377859,0.634384574691056,Bottom_80
4538,16000000,en,6.493474,24377151,91,7.1,876,Sep,3.3679245283018866,0,1,0,1,0,Adventure,0,3,0,0,8377151,0.3436476641589495,Bottom_80
2001,21000000,en,7.572144,54926886,117,6.5,327,May,3.3090745732255167,0,0,0,1,0,Drama,0,2,0,0,33926886,0.6176735742856422,Bottom_80
4517,55000000,en,7.608243,74237563,114,6.6,310,Sep,3.394171779141104,1,1,0,1,0,Drama,0,3,0,1,19237563,0.25913516315184,Bottom_80
4566,25000000,en,7.857078,92991835,119,6.6,508,Sep,2.0306122448979593,0,1,0,1,0,Drama,0,1,0,0,67991835,0.7311591926323424,Bottom_80
6615,12000000,en,8.025118,11293663,106,7.1,517,Oct,2.493911719939117,0,0,0,1,0,Comedy,0,2,0,0,-706337,-0.0625427728806854,Bottom_80
4513,30000000,en,8.764548,75505973,113,6.2,784,Oct,3.0774647887323945,0,0,0,2,1,Horror,0,1,0,1,45505973,0.6026804395991294,Bottom_80
5125,27500000,en,13.482558,24748670,120,6.2,207,Sep,3.2642857142857142,0,1,0,1,0,Drama,0,2,0,0,-2751330,-0.11117082251288656,Bottom_80
3877,16000000,en,11.446274,2849142,113,6.7,90,Sep,2.103088803088803,0,0,0,1,0,Drama,0,1,0,0,-13150858,-4.615725716724544,Bottom_80
4771,19000000,en,6.148516,34619699,113,7.2,1034,Oct,3.111003861003861,0,1,0,1,0,Crime,0,1,0,0,15619699,0.45117951487677577,Bottom_80
10759,15000000,en,3.324966,20246790,107,4.9,45,Oct,3.3208955223880596,0,0,0,1,0,Comedy,0,2,0,0,5246790,0.2591418195180569,Bottom_80
4512,30000000,en,10.111313,14711793,160,7,792,Sep,2.1580645161290324,0,1,0,3,0,Action,0,1,0,0,-15288207,-1.0391804044551198,Bottom_80
13197,8000000,en,3.034823,143451,107,6.3,26,Feb,3.483084947839046,0,0,0,1,0,Action,0,1,0,0,-7856549,-54.7681717102007,Bottom_80
2011,7300000,fr,9.537501,58000000,95,7.7,461,May,3.5054908485856906,0,0,0,2,0,Animation,0,4,0,0,50700000,0.8741379310344828,Top_20
14753,20000000,en,4.193073,53213633,107,5.6,56,Sep,3.352299298519096,0,1,0,4,0,Drama,0,3,0,0,33213633,0.6241564638144514,Bottom_80
2014,3800000,de,10.083019,17804565,122,6.6,68,Sep,3.0659059152305543,0,0,0,2,1,Drama,0,3,0,0,14004565,0.786571589926516,Bottom_80
17202,15000000,en,2.016044,55184721,113,6.1,33,Oct,3.9101990049751243,0,0,0,1,0,Comedy,0,1,0,1,40184721,0.7281856331211677,Bottom_80
663,10000000,en,12.233863,139352633,93,5.9,938,Oct,3.362921669525443,1,0,0,1,0,Horror,0,1,0,1,129352633,0.9282396049165429,Top_20
25476,420000,en,3.413463,103,98,7.3,52,Sep,2.407166123778502,1,0,0,1,0,Crime,0,1,0,0,-419897,-4076.669902912621,Bottom_80
20605,2700000,ko,8.907871,15369573,92,6.4,38,May,1.9,1,0,0,1,0,Action,0,2,0,0,12669573,0.8243282360544434,Bottom_80
7347,4000000,pt,10.759577,5900000,115,7.8,519,Oct,3.2008317681781593,1,0,0,1,0,Drama,0,1,0,1,1900000,0.3220338983050847,Bottom_80
18442,5000000,en,2.855757,179000,95,4.7,34,Feb,3.351063829787234,0,0,0,1,0,Horror,0,1,0,1,-4821000,-26.932960893854748,Bottom_80
25755,1700000,th,1.147208,500000,100,6.7,12,Dec,3.537344398340249,0,0,0,1,0,Comedy,0,3,0,0,-1200000,-2.4,Bottom_80
7972,18000000,en,9.309967,25005257,117,6.9,359,Sep,3.2546296296296298,1,0,0,1,0,Crime,0,1,0,0,7005257,0.2801513697699648,Bottom_80
2013,14000000,fr,11.090265,19777647,112,7.5,290,May,3.305879371515459,0,0,0,2,0,Drama,0,1,0,0,5777647,0.292130150770716,Bottom_80
6977,25000000,en,15.565484,171600000,122,7.7,3083,Nov,3.1225577264653643,0,0,0,1,0,Crime,0,2,0,0,146600000,0.8543123543123543,Top_20
10520,1000000,en,1.833892,18479,87,6,12,Feb,2.4545454545454546,0,0,0,1,0,Comedy,0,1,0,0,-981521,-53.11548243952595,Bottom_80
5123,25000000,en,8.874048,66122026,114,7.2,821,Nov,3.399193548387097,1,1,0,1,0,Family,0,1,0,0,41122026,0.6219111616452889,Bottom_80
43987,3,ko,1.486349,4,113,6.8,18,Aug,2.9757281553398056,0,0,0,1,0,Action,0,1,0,0,1,0.25,Bottom_80
4515,35000000,en,5.80986,63215872,92,6,223,Oct,3.7835497835497836,1,1,0,1,0,Action,0,1,0,0,28215872,0.4463415770014214,Bottom_80
6639,45000000,en,5.20735,4607608,139,6.5,84,Oct,3.9374511336982017,0,0,0,1,0,Drama,0,1,0,0,-40392392,-8.766455826971391,Bottom_80
4723,17000000,en,6.242588,374743,144,5.2,154,May,3.4994117647058824,1,0,0,3,0,Comedy,0,1,0,0,-16625257,-44.36442308462066,Bottom_80
10251,3000000,en,3.148351,389503,95,4.4,19,Jan,2.56,0,0,0,1,0,Horror,0,2,0,0,-2610497,-6.702122961825712,Bottom_80
34898,4000000,en,0.527074,1432687,105,5.5,4,Jul,3.325,0,0,0,1,0,Crime,0,1,0,0,-2567313,-1.7919566520810197,Bottom_80
13561,190000,en,2.72115,617000,79,5.8,40,Jan,3.759259259259259,0,0,0,1,0,Comedy,0,1,0,0,427000,0.6920583468395461,Bottom_80
20714,4000000,ru,6.975759,7537453,159,6.6,54,Jun,3.4274322169059013,0,0,0,1,0,Crime,0,2,0,0,3537453,0.4693167572653521,Bottom_80
5876,18000000,en,8.435642,57096190,126,6.7,1438,Nov,3.732490784623486,1,0,0,1,0,Science Fiction,0,1,0,0,39096190,0.6847425371114956,Bottom_80
1620,24000000,en,13.765241,99965753,89,5.9,982,Nov,3.3777092675635276,0,0,0,2,0,Action,0,3,0,1,75965753,0.7599177790417885,Bottom_80
15250,13000000,en,2.501209,40716963,117,7.2,30,Nov,3.4205731439142726,0,0,0,1,0,Comedy,0,1,0,0,27716963,0.6807227493858027,Bottom_80
13474,8000000,en,9.276709,7766240,98,5.7,162,Nov,3.35,1,0,0,1,0,Horror,0,1,0,0,-233760,-0.03009950761243536,Bottom_80
8079,9100000,hi,4.384156,37707444,170,7.2,85,Nov,2.76162206307325,0,0,0,1,0,Comedy,0,1,0,0,28607444,0.758668341455337,Bottom_80
13998,10000000,en,9.374829,2159041,91,5.9,74,Aug,3.5199004975124377,0,1,0,1,0,Comedy,0,1,0,0,-7840959,-3.631686012447193,Bottom_80
3902,20000000,en,9.351557,4001121,135,6.6,202,Oct,2.946236559139785,0,0,0,1,0,Drama,0,1,0,0,-15998879,-3.998599142590289,Bottom_80
13186,4000000,en,16.34615,54947,96,5.5,275,Aug,3,0,0,0,2,0,Horror,0,1,0,1,-3945053,-71.79742297122682,Bottom_80
7326,7500000,en,11.791591,231411584,96,7,2313,Dec,3.1826923076923075,0,0,0,1,0,Comedy,0,1,0,0,223911584,0.9675902136342491,Top_20
1874,30000000,en,10.480169,14683921,140,7,38,Feb,3.16751269035533,0,0,0,2,0,History,0,1,0,0,-15316079,-1.0430510352105544,Bottom_80
1989,10000000,en,11.119593,21786738,111,6.1,197,May,1.5546875,0,1,0,3,0,Drama,0,1,0,0,11786738,0.5410051747994583,Bottom_80
28522,9000000,en,1.343377,5476060,103,3.1,13,Aug,2.8636363636363638,0,0,0,1,0,Horror,0,3,0,0,-3523940,-0.6435174194585158,Bottom_80
25460,7800000,en,2.463468,34573780,109,5.9,13,Sep,3.011111111111111,0,0,0,3,0,Drama,0,1,0,0,26773780,0.7743955101235677,Bottom_80
11600,5000000,en,3.494388,782102,90,6.2,37,Jan,3.6197068403908794,0,0,0,1,0,Drama,0,2,0,0,-4217898,-5.393028019363204,Bottom_80
46902,900000,en,2.78291,82701,86,6,4,Apr,2.7254901960784315,0,0,0,1,0,Comedy,0,2,0,0,-817299,-9.882576994232235,Bottom_80
25784,1300000,vi,0.044561,639000,135,5,1,Feb,3.759259259259259,0,0,0,1,0,Drama,0,2,0,0,-661000,-1.0344287949921753,Bottom_80
7350,45000000,en,9.070643,175372502,97,7,1138,Dec,2.642857142857143,1,1,0,1,0,Drama,0,1,0,0,130372502,0.7434033301298284,Bottom_80
66110,7000,en,0.411575,1332231,71,7.3,4,Mar,3.1646277708071935,0,0,0,1,0,Documentary,0,1,0,0,1325231,0.9947456559710741,Top_20
7979,20000000,en,5.970067,73276047,128,7.3,405,Oct,3.941860465116279,0,0,0,2,0,Drama,0,5,0,0,53276047,0.7270595123669813,Bottom_80
52473,1500000,da,0.462846,134,88,7.4,7,Sep,3.361028050690588,0,0,0,1,0,Drama,0,1,0,0,-1499866,-11193.029850746268,Bottom_80
13250,20000000,en,8.809053,13819139,95,6.3,131,Jul,3.1865401987353206,0,0,0,3,0,Crime,0,1,0,0,-6180861,-0.4472681691674134,Bottom_80
48737,19600000,ca,2.282189,11500000,122,4.3,4,Mar,2.595872838817624,0,0,0,3,0,Adventure,0,1,0,0,-8100000,-0.7043478260869566,Bottom_80
111744,8000000,en,1.669115,9563393,109,5,1,Mar,3.855769230769231,0,0,0,2,0,Drama,1,3,1,0,1563393,0.16347681204777426,Bottom_80
13885,50000000,en,10.038401,152000000,116,7,1745,Dec,2.598181818181818,0,1,0,2,0,Drama,0,1,0,0,102000000,0.6710526315789473,Bottom_80
7345,25000000,en,8.200627,77208711,158,7.9,1581,Dec,2.1789838337182448,0,1,0,1,0,Drama,0,1,0,0,52208711,0.6762023393966518,Bottom_80
440,40000000,en,10.793324,41797066,94,4.9,758,Dec,3.597259658580413,0,0,0,1,0,Fantasy,0,1,0,1,1797066,0.04299502745001288,Bottom_80
6575,35000000,en,7.219935,18317151,96,6.6,214,Dec,2.3161764705882355,0,0,0,1,0,Comedy,0,1,0,0,-16682849,-0.9107775002782911,Bottom_80
19213,8300000,en,9.867616,3600000,91,2.7,34,Dec,3.050251256281407,0,0,0,1,0,Comedy,0,1,0,0,-4700000,-1.3055555555555556,Bottom_80
14047,15000000,en,8.735448,30226144,126,6.9,153,Dec,3.885689354275742,0,1,0,1,0,Drama,0,1,0,0,15226144,0.5037408675086045,Bottom_80
54318,40000000,en,5.083211,103071443,112,6.3,293,Dec,3.423076923076923,0,0,0,3,0,Fantasy,0,1,0,0,63071443,0.6119196662454799,Bottom_80
6023,30000000,en,10.304881,156835339,126,7,1011,Nov,3.896351575456053,0,0,0,1,0,Drama,0,1,0,0,126835339,0.8087165801324917,Bottom_80
6557,30000000,en,10.342202,160259319,111,6.1,1013,Jan,2.25,0,0,0,1,0,Comedy,0,1,0,0,130259319,0.8128033977231615,Bottom_80
32307,200000,en,1.66793,130000,81,3.5,30,Nov,3,0,0,0,1,0,Action,0,1,0,0,-70000,-0.5384615384615384,Bottom_80
7508,2600000,hi,6.093304,28430000,165,7.7,194,Dec,3.736994591810456,0,0,0,1,0,Drama,0,1,0,0,25830000,0.9085473091804432,Top_20
8329,1500000,es,8.504511,30448000,78,7.1,954,Apr,3.5294117647058822,0,0,0,1,0,Horror,0,2,0,1,28948000,0.9507356805044667,Top_20
14062,5000000,en,9.785051,1631839,101,5.2,49,Nov,3.3269628099173554,0,0,0,1,0,Drama,0,1,0,0,-3368161,-2.064027762542751,Bottom_80
13195,20000000,en,6.496913,6819587,108,6.6,142,Sep,3.273250239693193,0,0,0,2,0,Crime,0,1,0,0,-13180413,-1.932728917454972,Bottom_80
7191,25000000,en,12.868098,170764026,85,6.4,2297,Jan,2.36144578313253,1,0,0,1,0,Action,0,2,0,0,145764026,0.8535991415428447,Top_20
24624,15000000,en,2.306707,11466088,91,4.2,30,Apr,2.5,0,0,0,2,0,Action,0,1,0,0,-3533912,-0.30820555362910174,Bottom_80
4170,12000000,en,13.033004,6399,120,6.8,69,Jan,2.5,0,0,0,2,0,Drama,0,4,0,0,-11993601,-1874.2930145335208,Bottom_80
13252,25000000,en,8.351152,29331068,88,5.9,201,Sep,3.873971416197488,0,0,0,1,0,Crime,0,1,0,0,4331068,0.14766144894553448,Bottom_80
15017,10000000,en,2.546359,208475,93,3.9,30,Dec,3.7580645161290325,1,0,0,1,0,Comedy,0,2,0,0,-9791525,-46.96738218011752,Bottom_80
8875,2600000,en,2.304122,1413000,97,5.2,38,Dec,3.590909090909091,0,0,0,1,0,Horror,0,1,0,0,-1187000,-0.8400566171266808,Bottom_80
27507,293000,en,0.815852,7630000,73,6.4,7,Apr,2.875,0,0,0,1,0,Drama,0,1,0,0,7337000,0.9615989515072084,Top_20
6933,20000000,en,11.104479,12398628,87,4.7,174,Jan,2.5625,0,0,0,3,0,Horror,0,1,0,1,-7601372,-0.6130817054919302,Bottom_80
8090,35000000,en,7.85217,32483410,101,5.9,241,Jan,2.7472150213690183,1,0,0,1,0,Drama,0,1,0,0,-2516590,-0.07747308549194805,Bottom_80
7555,50000000,en,9.91556,113244290,92,6.4,1009,Jan,3.7012285375962106,1,0,0,2,0,Action,0,2,0,1,63244290,0.5584766348925849,Bottom_80
