id,budget,original_language,popularity,release_date,revenue,runtime,status,title,vote_average,vote_count,release_month,profit,profit_margin,profit_group,avg_rating,key_sum,keyword_bin,actor_sum,actor_bin,crew_sum,crew_bin,country_count,country_sum,country_bin,genre,genre_sum,genre_bin,language_count,language_sum,language_bin,collection,collection_bin
42702,2175000,en,1.764213,1967-06-30,NA,100,Released,The St. Valentine's Day Massacre,5.8,19,Jun,NA,NA,"NA",NA,0,0,0,0,0,0,1,0,0,Drama,0,0,2,0,0,NA,0
50789,500000,en,1.019206,1968-11-30,NA,115,Released,Sympathy for the Devil,6.5,12,Nov,NA,NA,"NA",NA,0,0,0,0,0,0,1,0,0,Documentary,0,0,1,0,0,NA,0
42607,9000000,en,1.073128,1969-11-05,NA,155,Released,"Goodbye, Mr. Chips",7.1,10,Nov,NA,NA,"NA",NA,0,0,0,0,0,0,1,0,0,Drama,0,0,1,0,0,NA,0
71943,750000,en,2.067663,1970-09-09,NA,97,Released,House of Dark Shadows,6.7,13,Sep,NA,NA,"NA",NA,0,0,0,0,0,0,1,0,0,Drama,0,0,1,0,0,NA,0
2998,7000000,en,6.258456,1970-02-09,1000000,113,Released,Zabriskie Point,7.1,78,Feb,-6000000,-6,Bottom_80,3.2590361445783134,0,0,0,0,0,0,1,0,0,Drama,0,0,1,0,0,NA,0
839,450000,en,12.331251,1972-10-01,NA,74,Released,Duel,7.2,374,Oct,NA,NA,"NA",2.7955812955812958,0,0,0,0,1,1,1,0,0,TV Movie,1,1,1,0,0,NA,0
36194,100000,en,3.815323,1971-09-24,NA,118,Released,The Go-Between,6.2,24,Sep,NA,NA,"NA",NA,1,1,0,0,0,0,1,0,0,Drama,0,0,1,0,0,NA,0
16154,180000,en,4.157477,1971-08-06,NA,89,Released,Let's Scare Jessica to Death,6.6,51,Aug,NA,NA,"NA",NA,0,0,0,0,0,0,1,0,0,Horror,0,0,1,0,0,NA,0
34479,478375,en,3.764162,1970-11-08,NA,96,Released,Scars of Dracula,5.9,31,Nov,NA,NA,"NA",NA,0,0,0,0,0,0,1,0,0,Horror,0,0,1,0,0,Dracula (Hammer Series),1
5822,150000,en,1.435148,1971-04-23,15200000,97,Released,Sweet Sweetback's Baadasssss Song,4.7,19,Apr,15050000,0.9901315789473685,Top_20,2.7567567567567566,0,0,0,0,0,0,1,0,0,Action,0,0,1,0,0,NA,0
13041,400000,es,5.467355,1970-12-18,NA,125,Released,El Topo,7.4,109,Dec,NA,NA,"NA",NA,0,0,0,0,0,0,1,0,0,Action,0,0,1,0,0,NA,0
18250,75000,en,2.59351,1972-07-01,NA,89,Released,Dr. Phibes Rises Again,6.2,37,Jul,NA,NA,"NA",NA,0,0,0,0,0,0,2,0,0,Comedy,0,0,1,0,0,Dr. Phibes Collection,1
80911,760000,en,0.20268,1973-09-22,NA,103,Released,Payday,5.6,4,Sep,NA,NA,"NA",NA,0,0,0,0,0,0,NA,NA,NA,Drama,0,0,1,0,0,NA,0
1410,60000,en,4.933923,1974-04-01,NA,83,Released,Dark Star,6,120,Apr,NA,NA,"NA",3.0134099616858236,0,0,0,0,0,0,1,0,0,Comedy,0,0,1,0,0,NA,0
22307,500000,en,9.296883,1973-03-27,NA,93,Released,Sisters,6.8,77,Mar,NA,NA,"NA",NA,0,0,0,0,0,0,1,0,0,Horror,0,0,2,0,0,NA,0
24402,500000,fr,12.855473,1974-06-25,NA,89,Released,Emmanuelle,4.9,74,Jun,NA,NA,"NA",NA,0,0,0,0,0,0,1,0,0,Drama,0,0,1,0,0,Emmanuelle Collection,1
3043,450000,en,3.104212,1973-11-30,NA,95,Released,Flesh for Frankenstein,5.4,28,Nov,NA,NA,"NA",1.7326530612244897,0,0,0,0,0,0,3,0,0,Horror,0,0,2,0,0,NA,0
1835,2500000,en,3.875842,1975-08-08,2000000,95,Released,"Farewell, My Lovely",6.8,26,Aug,-500000,-0.25,Bottom_80,3.277004586430492,0,0,0,0,1,1,1,0,0,Crime,0,0,1,0,0,NA,0
3870,9000000,it,6.317822,1976-09-03,NA,317,Released,1900,7.5,84,Sep,NA,NA,"NA",3.493333333333333,0,0,1,1,0,0,3,0,0,Drama,0,0,1,1,1,NA,0
29856,60000,en,1.586171,1976-04-25,NA,83,Released,Hollywood Boulevard,6.3,6,Apr,NA,NA,"NA",NA,0,0,0,0,0,0,1,0,0,Comedy,0,0,1,0,0,NA,0
11558,6500000,en,8.254209,1976-12-03,51079064,114,Released,Silver Streak,6.8,101,Dec,44579064,0.8727462977786751,Top_20,NA,0,0,0,0,0,0,1,0,0,Comedy,0,0,1,0,0,NA,0
12535,3400000,en,5.101153,1977-12-25,31063038,94,Released,High Anxiety,6.5,86,Dec,27663038,0.890545155306445,Top_20,NA,0,0,0,0,0,0,1,0,0,Comedy,0,0,2,0,0,NA,0
38985,22000000,en,13.966833,1977-06-24,12000000,121,Released,Sorcerer,7.5,104,Jun,-10000000,-0.8333333333333334,Bottom_80,NA,0,0,0,0,0,0,1,0,0,Action,0,0,4,0,0,NA,0
11935,5000000,en,10.719499,1977-12-10,NA,123,Released,Capricorn One,6.4,134,Dec,NA,NA,"NA",NA,0,0,0,0,0,0,2,0,0,Drama,0,0,1,0,0,NA,0
1362,3000000,en,16.425868,1977-11-27,NA,77,Released,The Hobbit,6,76,Nov,NA,NA,"NA",NA,0,0,0,0,0,0,1,0,0,Adventure,0,0,1,0,0,The Lord of the Rings Animated Collection,1
98851,257000,en,0.008673,1979-08-01,NA,90,Released,Parts: The Clonus Horror,4.1,10,Aug,NA,NA,"NA",NA,0,0,0,0,0,0,1,0,0,Horror,0,0,1,0,0,NA,0
10654,11000000,en,5.259089,1979-03-14,NA,121,Released,Hair,7.3,146,Mar,NA,NA,"NA",NA,0,0,0,0,0,0,1,0,0,Drama,0,0,1,0,0,NA,0
19827,9000000,en,3.336115,1979-06-15,38200000,103,Released,The In-Laws,6.7,26,Jun,29200000,0.7643979057591623,Bottom_80,NA,0,0,0,0,0,0,1,0,0,Action,0,0,1,0,0,NA,0
47542,48740,sv,0.545722,1981-12-25,955401,81,Released,Peter-No-Tail,5.7,7,Dec,906661,0.9489847718392591,Top_20,NA,0,0,0,0,0,0,1,0,0,Romance,0,0,2,0,0,NA,0
6341,22000000,en,10.456371,1983-02-05,42313354,109,Released,Blue Thunder,5.9,117,Feb,20313354,0.4800695780343955,Bottom_80,3.4002293577981653,0,0,0,0,0,0,1,0,0,Science Fiction,0,0,1,0,0,NA,0
78177,300,en,0.957027,1983-01-18,NA,110,Released,Lianna,5.9,10,Jan,NA,NA,"NA",NA,0,0,0,0,0,0,NA,NA,NA,Drama,0,0,1,0,0,NA,0
21356,8000000,en,2.066433,1983-04-15,NA,77,Released,Rock & Rule,6.3,27,Apr,NA,NA,"NA",NA,0,0,0,0,0,0,1,0,0,Action,0,0,1,0,0,NA,0
232,10000000,en,8.20519,1983-10-20,2494480,94,Released,Rumble Fish,6.8,141,Oct,-7505520,-3.0088515442096146,Bottom_80,4.022800552740673,0,0,0,0,0,0,1,0,0,Action,0,0,1,0,0,NA,0
15301,10000000,en,5.836054,1983-06-24,29450919,101,Released,Twilight Zone: The Movie,6.2,164,Jun,19450919,0.6604520218876702,Bottom_80,NA,0,0,0,0,1,1,1,0,0,Drama,0,0,4,0,0,NA,0
42086,700000,en,1.069152,1984-08-29,NA,106,Released,Choose Me,6,3,Aug,NA,NA,"NA",NA,0,0,0,0,0,0,1,0,0,Comedy,0,0,1,0,0,NA,0
1884,3000000,en,5.056089,1985-02-13,NA,96,Released,The Ewok Adventure,5.9,46,Feb,NA,NA,"NA",3.7386472965172213,0,0,0,0,0,0,1,0,0,Adventure,1,1,1,0,0,Star Wars: The Ewok Adventures Collection,1
10179,9000000,en,3.291281,1984-03-16,NA,91,Released,The Ice Pirates,5.7,50,Mar,NA,NA,"NA",NA,0,0,0,0,0,0,1,0,0,Action,0,0,1,0,0,NA,0
47359,9000000,en,10.941991,1984-03-23,6045657,108,Released,Racing with the Moon,5.8,15,Mar,-2954343,-0.48867195079046,Bottom_80,NA,0,0,0,0,0,0,1,0,0,Drama,0,0,1,0,0,NA,0
27414,1065000,en,3.81324,1984-11-09,NA,79,Released,"Silent Night, Deadly Night",5.6,65,Nov,NA,NA,"NA",NA,0,0,0,0,0,0,1,0,0,Thriller,0,0,1,0,0,Silent Night,1
54407,3400000,en,0.40319,1985-10-04,660537,112,Released,Bliss,5.2,5,Oct,-2739463,-4.147327099011864,Bottom_80,NA,0,0,0,0,0,0,1,0,0,Comedy,0,0,1,0,0,NA,0
14029,1800000,fr,11.477701,1985-10-04,NA,88,Released,Demons,6.5,112,Oct,NA,NA,"NA",NA,0,0,0,0,0,0,1,0,0,Horror,0,0,3,1,1,Demons Collection,1
27064,5000000,en,8.591834,1985-05-15,502758,121,Released,Mishima: A Life in Four Chapters,7.7,37,May,-4497242,-8.945142593454506,Bottom_80,3.235632183908046,0,0,0,0,1,1,2,0,0,Drama,0,0,2,0,0,NA,0
10176,1000000,en,7.782919,1985-09-08,NA,91,Released,The Quiet Earth,6.7,160,Sep,NA,NA,"NA",NA,0,0,0,0,0,0,1,1,1,Drama,0,0,1,0,0,NA,0
18502,1700000,en,7.394892,1985-06-14,NA,93,Released,The Stuff,5.8,91,Jun,NA,NA,"NA",NA,0,0,0,0,0,0,1,0,0,Horror,0,0,1,0,0,NA,0
26555,15000000,en,4.079853,1986-07-11,12308521,96,Released,Club Paradise,4.3,20,Jul,-2691479,-0.21866794556389024,Bottom_80,3.223669309173273,0,0,1,1,0,0,1,0,0,Comedy,0,0,1,0,0,NA,0
53157,4500000,en,4.476443,1985-10-06,NA,102,Released,The Park is Mine,5,16,Oct,NA,NA,"NA",NA,1,1,0,0,0,0,1,0,0,TV Movie,1,1,1,0,0,NA,0
36677,25000000,en,1.278665,1986-11-26,1579260,94,Released,Solarbabies,5.1,12,Nov,-23420740,-14.830198953940453,Bottom_80,NA,0,0,0,0,0,0,1,0,0,Science Fiction,0,0,1,0,0,NA,0
8852,3000000,en,8.587231,1987-10-23,14182492,101,Released,Prince of Darkness,6.6,192,Oct,11182492,0.7884715887729744,Bottom_80,3.359375,0,0,0,0,0,0,1,0,0,Horror,0,0,2,0,0,NA,0
16296,1800000,en,6.906831,1988-05-27,NA,88,Released,Killer Klowns from Outer Space,5.8,161,May,NA,NA,"NA",NA,0,0,0,0,0,0,1,0,0,Comedy,0,0,2,0,0,NA,0
13192,22000000,en,15.276746,1988-10-29,NA,93,Released,Moonwalker,6,126,Oct,NA,NA,"NA",NA,0,0,1,1,0,0,1,0,0,Fantasy,0,0,1,0,0,NA,0
48309,1300000,en,11.582419,1988-03-04,354704,102,Released,Prison,6.7,27,Mar,-945296,-2.6650277414407504,Bottom_80,NA,0,0,0,0,0,0,1,0,0,Crime,0,0,1,0,0,NA,0
41967,25000,en,0.003553,1988-04-15,NA,68,Released,Tales from the Gimli Hospital,7.4,6,Apr,NA,NA,"NA",NA,0,0,0,0,0,0,1,0,0,Fantasy,0,0,2,0,0,NA,0
16859,6900000,ja,12.220581,1989-07-29,18172849,103,Released,Kiki's Delivery Service,7.6,768,Jul,11272849,0.6203126983556624,Bottom_80,NA,0,0,0,0,0,0,1,0,0,Animation,0,0,1,0,0,NA,0
71373,7000000,en,0.621116,1989-12-05,NA,103,Released,Black Rainbow,6.6,8,Dec,NA,NA,"NA",NA,0,0,0,0,0,0,1,0,0,Mystery,0,0,1,0,0,NA,0
9768,11000000,en,8.290384,1990-04-05,8266343,85,Released,Cry-Baby,6.4,289,Apr,-2733657,-0.3306972623807166,Bottom_80,NA,0,0,0,0,0,0,1,0,0,Comedy,0,0,1,0,0,NA,0
11909,3500000,cn,3.990633,1990-08-17,NA,130,Released,Bullet in the Head,7.7,52,Aug,NA,NA,"NA",NA,0,0,0,0,0,0,1,0,0,Thriller,0,0,2,0,0,NA,0
27274,2500000,en,5.097791,1990-06-01,205068,85,Released,Frankenhooker,5.7,65,Jun,-2294932,-11.191078081416896,Bottom_80,3.1538461538461537,0,0,0,0,0,0,1,0,0,Comedy,0,0,2,0,0,NA,0
9569,10000000,en,7.176601,1990-02-09,47410000,96,Released,Hard to Kill,5.6,141,Feb,37410000,0.7890740350137102,Bottom_80,NA,0,0,0,0,0,0,1,0,0,Action,0,0,1,0,0,NA,0
22189,40000000,en,10.10753,1990-12-11,9243140,144,Released,Havana,5.5,20,Dec,-30756860,-3.327533716897072,Bottom_80,NA,0,0,0,0,0,0,1,0,0,Drama,0,0,2,0,0,NA,0
9399,6000000,en,4.619068,1990-06-07,24078196,105,Released,Lionheart,5.9,179,Jun,18078196,0.7508118963729675,Bottom_80,NA,1,1,0,0,0,0,1,0,0,Action,0,0,1,0,0,NA,0
1483,33000,en,2.592052,1990-04-30,NA,78,Released,Begotten,5,64,Apr,NA,NA,"NA",3.121554660885723,1,1,0,0,0,0,1,0,0,Fantasy,0,0,1,0,0,Begotten Collection,1
58648,4000000,en,1.456755,1991-03-06,259012,94,Released,Closet Land,6.6,11,Mar,-3740988,-14.44329992432783,Bottom_80,NA,0,0,0,0,0,0,1,0,0,Drama,0,0,1,0,0,NA,0
36337,1000000,en,0.156722,1991-06-07,NA,100,Released,Delusion,4.8,3,Jun,NA,NA,"NA",NA,0,0,0,0,0,0,1,0,0,Crime,0,0,1,0,0,NA,0
25330,17000000,en,8.237799,1991-07-19,4603929,107,Released,Dutch,6.4,66,Jul,-12396071,-2.6924982987357104,Bottom_80,NA,0,0,0,0,0,0,1,0,0,Comedy,0,0,1,0,0,NA,0
22792,300000,en,3.019717,1991-01-01,NA,93,Released,High Strung,5.4,10,Jan,NA,NA,"NA",NA,0,0,1,1,0,0,1,0,0,Comedy,0,0,1,0,0,NA,0
36351,5000000,en,7.468807,1992-08-21,NA,103,Released,Light Sleeper,5.7,15,Aug,NA,NA,"NA",NA,1,1,0,0,0,0,1,0,0,Drama,0,0,1,0,0,NA,0
34376,13000000,en,2.62835,1991-01-07,3752426,95,Released,Mannequin Two: On the Move,4.6,28,Jan,-9247574,-2.4644254143852535,Bottom_80,NA,0,0,0,0,0,0,1,0,0,Fantasy,0,0,1,0,0,Mannequin Collection,1
14362,14000000,en,6.892056,1991-04-12,39673161,91,Released,Out for Justice,5.9,113,Apr,25673161,0.6471165985488275,Bottom_80,NA,0,0,0,0,0,0,1,0,0,Action,0,0,3,1,1,NA,0
13995,10000000,en,11.228156,1990-12-14,NA,97,Released,Captain America,4.5,87,Dec,NA,NA,"NA",NA,0,0,0,0,0,0,2,0,0,Action,0,0,1,0,0,NA,0
41678,3700000,ro,0.515354,1992-09-16,NA,105,Released,The Oak,5.9,6,Sep,NA,NA,"NA",NA,0,0,0,0,0,0,2,0,0,Comedy,0,0,1,0,0,NA,0
19143,17000000,en,3.622179,1992-08-14,4836637,98,Released,Diggstown,6.5,31,Aug,-12163363,-2.514838926303545,Bottom_80,NA,0,0,0,0,0,0,1,0,0,Action,0,0,1,0,0,NA,0
45145,500000,en,2.010262,1991-08-18,NA,97,Released,Johnny Suede,4.8,14,Aug,NA,NA,"NA",NA,0,0,1,1,0,0,3,0,0,Comedy,0,0,1,0,0,NA,0
14135,750000,en,10.521203999999999,1993-09-01,NA,114,Released,Bad Boy Bubby,7.1,72,Sep,NA,NA,"NA",NA,0,0,0,0,0,0,2,0,0,Crime,0,0,1,0,0,NA,0
16437,5000000,en,4.456003,1993-11-24,NA,99,Released,Cyborg 2,3.9,34,Nov,NA,NA,"NA",NA,0,0,1,1,0,0,1,0,0,Action,0,0,1,0,0,Cyborg Collection,1
12088,8000000,en,5.970749,1992-09-30,6739141,95,Released,Fortress,5.7,171,Sep,-1260859,-0.18709491313507168,Bottom_80,NA,0,0,0,0,0,0,2,0,0,Action,0,0,1,0,0,Fortress Collection,1
48706,18000000,en,0.768367,1993-11-24,1528163,96,Released,Josh and S.A.M.,5,4,Nov,-16471837,-10.778848198785077,Bottom_80,NA,0,0,0,0,0,0,1,0,0,Adventure,0,0,1,0,0,NA,0
35610,5000000,en,1.155075,1993-11-12,2970,97,Released,Philadelphia Experiment II,5,15,Nov,-4997030,-1682.5016835016836,Bottom_80,NA,0,0,0,0,0,0,1,0,0,Science Fiction,0,0,2,0,0,The Philadelphia Experiment - Collezione,1
13519,28000000,en,10.374919,1994-01-01,NA,366,Released,The Stand,6.7,155,Jan,NA,NA,"NA",NA,0,0,0,0,0,0,1,0,0,Adventure,0,0,3,1,1,NA,0
18392,500000,en,4.537915,1995-05-30,NA,92,Released,Embrace of the Vampire,5,34,May,NA,NA,"NA",NA,0,0,0,0,0,0,1,0,0,Horror,0,0,1,0,0,NA,0
16233,350000,en,5.704337,1996-05-13,NA,107,Released,Tromeo & Juliet,6,39,May,NA,NA,"NA",NA,0,0,0,0,0,0,1,0,0,Comedy,0,0,1,0,0,NA,0
13063,125000,en,6.612589,1993-10-01,NA,97,Released,Cannibal! The Musical,6.8,43,Oct,NA,NA,"NA",NA,0,0,0,0,0,0,1,0,0,Comedy,0,0,2,0,0,NA,0
16003,17500000,sv,2.310913,1996-01-31,NA,113,Released,The Hunters,6.5,32,Jan,NA,NA,"NA",NA,0,0,0,0,0,0,1,0,0,Thriller,0,0,1,0,0,The Hunters Collection,1
30330,6000000,en,1.913719,1996-02-24,NA,95,Released,The Late Shift,5.8,17,Feb,NA,NA,"NA",NA,0,0,0,0,0,0,1,0,0,Comedy,0,0,1,0,0,NA,0
9092,26000000,en,4.584166,1997-07-18,NA,100,Released,Snow White: A Tale of Terror,6,62,Jul,NA,NA,"NA",NA,0,0,0,0,0,0,1,0,0,Fantasy,0,0,1,0,0,NA,0
18415,1300000,en,5.148375,1997-10-17,NA,89,Released,Gummo,6.5,133,Oct,NA,NA,"NA",NA,0,0,0,0,0,0,1,0,0,Drama,0,0,1,0,0,NA,0
5470,20000000,en,7.745765,1999-04-01,1531251,95,Released,Beowulf,4.4,52,Apr,-18468749,-12.06121596002223,Bottom_80,3.812242090784044,0,0,0,0,0,0,2,0,0,Action,0,0,2,0,0,NA,0
10213,5000000,en,4.839043,1999-10-30,NA,94,Released,From Dusk Till Dawn 3: The Hangman's Daughter,4.6,79,Oct,NA,NA,"NA",NA,0,0,0,0,0,0,1,0,0,Western,0,0,1,0,0,From Dusk Till Dawn Collection,1
12095,5000000,en,13.778043,1999-03-16,NA,88,Released,From Dusk Till Dawn 2: Texas Blood Money,4.4,114,Mar,NA,NA,"NA",NA,0,0,0,0,0,0,1,0,0,Crime,0,0,1,0,0,From Dusk Till Dawn Collection,1
95136,10000000,en,0.368794,2000-04-16,NA,108,Released,Bruno,7.4,8,Apr,NA,NA,"NA",NA,0,0,0,0,0,0,1,0,0,Comedy,0,0,1,0,0,NA,0
44625,1000000,en,1.753232,1998-01-24,NA,91,Released,Dead Man's Curve,5.1,20,Jan,NA,NA,"NA",NA,2,1,0,0,0,0,1,0,0,Drama,0,0,1,0,0,NA,0
344,2888030,de,3.931984,1999-08-26,NA,110,Released,"Bang, Boom, Bang",7.5,52,Aug,NA,NA,"NA",2.9877855259040724,0,0,0,0,0,0,1,0,0,Crime,0,0,1,0,0,Unna Trilogie,1
55257,1000000,fi,0.702021,1999-02-25,NA,78,Released,Juha,6.8,9,Feb,NA,NA,"NA",2.632716049382716,0,0,0,0,0,0,1,0,0,Romance,0,0,1,0,0,NA,0
38821,1143000,fi,0.559,1999-01-14,NA,105,Released,The Tough Ones,6.8,17,Jan,NA,NA,"NA",NA,0,0,0,0,0,0,1,0,0,Drama,0,0,2,0,0,NA,0
21210,5200000,hi,1.891138,1998-08-22,13000000,163,Released,Dil Se..,6.7,29,Aug,7800000,0.6,Bottom_80,NA,0,0,0,0,0,0,1,0,0,Drama,0,0,2,0,0,NA,0
11854,1530000,hi,6.441119,1998-10-16,15306000,185,Released,Kuch Kuch Hota Hai,7.5,93,Oct,13776000,0.9000392003136025,Top_20,NA,0,0,0,0,0,0,1,0,0,Drama,0,0,1,0,0,NA,0
11944,20000000,en,2.045494,1999-05-16,NA,140,Released,Joan of Arc,6.7,22,May,NA,NA,"NA",NA,0,0,0,0,0,0,1,0,0,Drama,0,0,1,0,0,NA,0
15319,3800000,ja,1.268049,1999-10-25,NA,91,Released,After the Rain,7.3,19,Oct,NA,NA,"NA",NA,0,0,0,0,0,0,2,0,0,Drama,0,0,1,0,0,NA,0
66668,6000000,en,0.802417,2001-08-01,NA,87,Released,The Shrink Is In,5.8,5,Aug,NA,NA,"NA",NA,0,0,0,0,0,0,1,0,0,Comedy,0,0,1,0,0,NA,0
844,12000000,zh,7.157169,2004-05-20,19271312,129,Released,2046,6.9,208,May,7271312,0.3773127641750598,Bottom_80,3.7569060773480665,0,0,0,0,0,0,5,0,0,Fantasy,0,0,3,0,0,Wong Kar-Wais Informal Collection,1
29512,5000000,en,3.139191,2000-02-13,NA,99,Released,Bruiser,5.4,37,Feb,NA,NA,"NA",NA,0,0,0,0,0,0,3,0,0,Mystery,0,0,2,0,0,NA,0
15917,12500000,hi,4.641126,2002-07-12,NA,185,Released,Devdas,7.4,78,Jul,NA,NA,"NA",NA,0,0,0,0,0,0,1,0,0,Drama,0,0,1,0,0,NA,0
10706,10000000,en,4.88911,2001-07-17,NA,82,Released,Mimic 2,4.8,54,Jul,NA,NA,"NA",NA,0,0,0,0,0,0,1,0,0,Horror,0,0,2,0,0,Mimic Collection,1
73952,2000000,en,1.006285,2001-02-01,NA,98,Released,When Strangers Appear,5.5,12,Feb,NA,NA,"NA",NA,0,0,0,0,0,0,3,1,1,Action,0,0,1,0,0,NA,0
19738,998000,ja,2.701511,1999-08-14,NA,87,Released,Revolutionary Girl Utena: The Movie,7.3,12,Aug,NA,NA,"NA",NA,0,0,0,0,0,0,1,0,0,Animation,0,0,1,0,0,NA,0
15024,20000000,en,9.594656,2001-07-15,NA,183,Released,The Mists of Avalon,6.4,44,Jul,NA,NA,"NA",NA,0,0,0,0,0,0,3,0,0,Drama,0,0,1,0,0,NA,0
18836,3000000,en,1.434499,2001-06-04,NA,99,Released,The Quickie,4.3,4,Jun,NA,NA,"NA",NA,0,0,0,0,0,0,1,0,0,Drama,0,0,2,0,0,NA,0
55256,1000000,fi,0.072409,2001-09-14,NA,104,Released,The River,7,2,Sep,NA,NA,"NA",NA,0,0,0,0,0,0,1,0,0,Drama,0,0,1,0,0,NA,0
10836,4800000,en,5.999625,2001-10-12,NA,95,Released,Dagon,6.4,79,Oct,NA,NA,"NA",NA,0,0,0,0,0,0,1,0,0,Fantasy,0,0,2,0,0,NA,0
10955,30000000,en,7.743921,2002-09-02,NA,110,Released,Ripley's Game,6.6,70,Sep,NA,NA,"NA",NA,0,0,0,0,0,0,3,0,0,Crime,0,0,1,0,0,NA,0
11847,25697387,cn,3.136813,2001-01-18,3849941,87,Released,The Accidental Spy,5.9,120,Jan,-21847446,-5.674748262375969,Bottom_80,NA,0,0,0,0,0,0,1,0,0,Action,0,0,5,0,0,NA,0
10046,53000000,en,7.892626,2004-02-09,NA,124,Released,Blueberry,5,51,Feb,NA,NA,"NA",NA,0,0,1,1,0,0,3,0,0,Western,0,0,4,0,0,NA,0
36243,9400000,ja,1.7519,2001-12-15,NA,105,Released,"Godzilla, Mothra and King Ghidorah: Giant Monsters All-Out Attack",6.2,23,Dec,NA,NA,"NA",NA,0,0,0,0,0,0,1,0,0,Adventure,0,0,1,0,0,Godzilla (Millennium) Collection,1
16077,3000000,en,4.04526,2002-10-04,NA,95,Released,My Little Eye,5.8,58,Oct,NA,NA,"NA",NA,0,0,0,0,0,0,4,0,0,Horror,0,0,1,0,0,NA,0
10726,10000000,en,4.968814,2002-04-22,NA,88,Released,American Psycho 2: All American Girl,4.6,81,Apr,NA,NA,"NA",NA,1,1,0,0,0,0,1,0,0,Horror,0,0,1,0,0,American Psycho Collection,1
14809,5000000,en,1.425786,2002-05-23,NA,101,Released,Stark Raving Mad,6.2,21,May,NA,NA,"NA",NA,0,0,0,0,0,0,1,0,0,Action,0,0,1,0,0,NA,0
14752,2079000,en,4.558793,2001-07-24,4099000,183,Released,Dil Chahta Hai,7.1,71,Jul,2020000,0.4928031227128568,Bottom_80,NA,0,0,0,0,0,0,1,0,0,Drama,0,0,3,0,0,NA,0
13984,350000,en,1.308643,2002-05-24,NA,76,Released,Fubar,5.9,16,May,NA,NA,"NA",NA,0,0,0,0,0,0,1,0,0,Comedy,0,0,1,0,0,Fubar Collection,1
4689,4000000,ko,6.314697,2002-03-29,1954937,121,Released,Sympathy for Mr. Vengeance,7.3,302,Mar,-2045063,-1.0461017413860396,Bottom_80,3.038095238095238,0,0,0,0,0,0,1,0,0,Action,0,0,1,0,0,The Vengeance Collection,1
18248,16700000,en,4.266051,2003-06-01,NA,96,Released,The Foreigner,3.7,41,Jun,NA,NA,"NA",NA,0,0,0,0,0,0,2,0,0,Action,0,0,4,0,0,The Foreigner Collection,1
21041,4667404,sv,1.7972,2003-10-15,NA,115,Released,The Third Wave,6.2,12,Oct,NA,NA,"NA",NA,0,0,0,0,0,0,2,0,0,Action,0,0,5,0,0,Johan Falk Collection,1
5552,24665810,fr,9.785721,2004-03-13,NA,103,Released,Immortal,5.8,131,Mar,NA,NA,"NA",3,0,0,0,0,0,0,3,0,0,Drama,0,0,2,0,0,NA,0
30806,14000000,en,3.984204,2003-08-14,NA,90,Released,Out for a Kill,4.2,38,Aug,NA,NA,"NA",NA,0,0,0,0,0,0,1,0,0,Action,0,0,1,0,0,NA,0
22076,7000000,en,3.081045,2003-07-19,NA,100,Released,Alien Hunter,4.7,39,Jul,NA,NA,"NA",NA,0,0,0,0,0,0,2,0,0,Science Fiction,0,0,2,0,0,NA,0
55931,5000000,en,10.934268,2003-05-09,NA,102,Released,The Animatrix,6.9,433,May,NA,NA,"NA",NA,0,0,0,0,0,0,2,0,0,Animation,0,0,2,0,0,NA,0
12703,10000000,en,4.735377,2004-08-27,NA,93,Released,The Brown Bunny,5.5,63,Aug,NA,NA,"NA",NA,0,0,0,0,0,0,3,0,0,Drama,0,0,2,0,0,NA,0
32250,4000000,ja,3.332192,2000-02-11,NA,70,Released,Ju-on: The Curse,7,57,Feb,NA,NA,"NA",2.9583333333333335,0,0,0,0,0,0,1,0,0,Horror,0,0,1,0,0,Ju-on Collection,1
9282,6000000,en,14.454722,2003-05-16,NA,86,Released,11:14,6.8,211,May,NA,NA,"NA",NA,0,0,0,0,0,0,2,0,0,Crime,0,0,1,0,0,NA,0
10891,5000000,en,10.002295,2004-01-02,NA,101,Released,Tremors 4: The Legend Begins,5.4,108,Jan,NA,NA,"NA",NA,0,0,0,0,0,0,1,0,0,Action,0,0,1,0,0,Tremors Collection,1
14245,5000000,en,3.437664,2002-12-28,NA,97,Released,Sniper 2,5.4,30,Dec,NA,NA,"NA",NA,0,0,0,0,0,0,1,0,0,Action,0,0,1,0,0,Sniper Collection,1
3177,9000000,ja,7.500419,2003-07-05,NA,155,Released,Battle Royale II: Requiem,4.9,115,Jul,NA,NA,"NA",2.8503075871496923,0,0,0,0,0,0,1,0,0,Action,0,0,1,0,0,Battle Royale Collection,1
2841,47000000,fr,10.896295,2004-10-26,NA,133,Released,A Very Long Engagement,7.1,352,Oct,NA,NA,"NA",3.50842865743528,0,0,1,1,0,0,1,0,0,Drama,0,0,2,0,0,NA,0
16635,12000000,en,1.14196,2004-05-04,163536,103,Released,In My Country,7.1,7,May,-11836464,-72.37833871441151,Bottom_80,NA,0,0,1,1,0,0,3,0,0,Romance,0,0,2,0,0,NA,0
12496,5000000,ja,4.281103,2002-11-02,7338987,129,Released,The Twilight Samurai,7.5,95,Nov,2338987,0.3187070640675614,Bottom_80,NA,1,1,0,0,0,0,1,0,0,Action,0,0,1,0,0,Samurai Trilogy,1
